date,PE,return
2009-12-27,33.54,0.022377904285366013
2010-01-03,34.47,0.03236114778289578
2010-01-10,33.65,-0.021014903117271944
2010-01-17,34.23,0.001130063500456302
2010-01-24,32.21,-0.060703627851279696
2010-01-31,31.36,-0.03830085374411396
2010-02-07,30.8,-0.016152060592210082
2010-02-14,31.71,0.034324994032044476
2010-02-21,,0.0
2010-02-28,32.56,0.01669883568424768
2010-03-07,30.34,-0.01528416783440556
2010-03-14,30.42,-0.009763442785029386
2010-03-21,29.89,0.017538939236448003
2010-03-28,28.59,-0.00968733338844674
2010-04-04,29.67,0.04072201820478738
2010-04-11,30.26,-0.0036888649800816964
2010-04-18,28.94,-0.011290396447846018
2010-04-25,27.84,-0.05393597715142395
2010-05-02,23.8,-0.04732257749262703
2010-05-09,21.56,-0.08959905729640838
2010-05-16,22.05,0.02449390223003589
2010-05-23,21.52,-0.020819967857260036
2010-05-30,22.28,0.033685913303602266
2010-06-06,21.46,-0.03271690563564389
2010-06-13,21.71,0.0007093185382942568
2010-06-20,21.18,-0.02496790131392035
2010-06-27,21.15,0.000487314822084306
2010-07-04,18.72,-0.08260824604526973
2010-07-11,19.91,0.060727351623111714
2010-07-18,19.8,0.0048123853858090815
2010-07-25,21.37,0.0739524304558703
2010-08-01,21.8,0.028346825181724267
2010-08-08,22.01,0.010738675630428851
2010-08-15,21.82,-0.002401310156162517
2010-08-22,20.84,0.015135294823390044
2010-08-29,19.99,-0.003149044999426698
2010-09-05,20.49,0.03906009270587041
2010-09-12,20.61,0.0011402401458451283
2010-09-19,20.27,-0.019328870849106283
2010-09-26,20.07,-0.010206227093030651
2010-10-03,20.56,0.02312286715738532
2010-10-10,21.32,0.035007175331331464
2010-10-17,23.09,0.08731260998525348
2010-10-24,23.48,0.021096500823782005
2010-10-31,22.52,0.009245101444773418
2010-11-07,24.23,0.031110256136967163
2010-11-14,22.63,-0.07265668358526345
2010-11-21,21.91,-0.030436531232288955
2010-11-28,22.26,0.016174177060719996
2010-12-05,22.13,0.0022665662983056833
2010-12-12,22.31,0.004326856630613163
2010-12-19,23.0,0.035251379281419304
2010-12-26,22.67,-0.010341299422641281
2011-01-02,22.63,-0.006469466469241514
2011-01-09,22.76,0.009255801527923824
2011-01-16,22.24,-0.021204966818264337
2011-01-23,21.31,-0.04854184541887596
2011-01-30,21.7,0.018464528297345684
2011-02-06,21.94,0.011148125655730867
2011-02-13,22.41,0.02113914363162106
2011-02-20,23.17,0.030560492766444014
2011-02-27,23.04,-8.548533106988998e-05
2011-03-06,23.48,0.018754088443105443
2011-03-13,22.79,-0.0033939538654134127
2011-03-20,22.89,-0.006229578213056475
2011-03-27,22.96,0.01796380404336273
2011-04-03,23.58,-0.012014988873675359
2011-04-10,24.38,0.024644962386527913
2011-04-17,24.01,-0.0120518673282487
2011-04-24,23.27,-0.020710599864538937
2011-05-01,22.41,-0.034475840084334464
2011-05-08,21.76,-0.02355327826679232
2011-05-15,21.92,0.005128914270462914
2011-05-22,21.8,-0.004054826700907954
2011-05-29,20.63,-0.05441400473974134
2011-06-05,20.96,0.014616492799649494
2011-06-12,20.78,-0.007232960547998046
2011-06-19,20.42,-0.015456704968594304
2011-06-26,21.29,0.04309286923465283
2011-07-03,19.65,0.022434194579387112
2011-07-10,19.9,0.011418573923969388
2011-07-17,20.04,0.0038882208549091413
2011-07-24,19.79,-0.014964411457960236
2011-07-31,19.18,-0.032294458129839
2011-08-07,18.78,-0.021472557387262614
2011-08-14,18.25,-0.022156236082273684
2011-08-21,17.73,-0.02994158424177784
2011-08-28,17.58,0.027587404061152787
2011-09-04,16.62,-0.03634920430623034
2011-09-11,16.1,-0.028122182016704023
2011-09-18,16.04,-0.0027738804306794984
2011-09-25,15.77,-0.02325124200705575
2011-10-02,15.42,-0.023201792723509085
2011-10-09,,0.0
2011-10-16,15.61,0.012048652307256269
2011-10-23,14.68,-0.07427387603960967
2011-10-30,16.39,0.08903804015810413
2011-11-06,16.43,0.01618804257470896
2011-11-13,16.11,-0.02268268382880334
2011-11-20,15.54,-0.0361353606018997
2011-11-27,15.3,-0.020796086464727748
2011-12-04,15.24,-0.013506628477924387
2011-12-11,14.81,-0.024399124084937163
2011-12-18,14.11,-0.046992412067916156
2011-12-25,13.99,-0.007454199844185383
2012-01-01,13.85,-0.01074086708750499
2012-01-08,13.41,-0.03341385717591128
2012-01-15,14.19,0.04836116348514197
2012-01-22,14.88,0.05197229888674726
2012-01-29,,0.0
2012-02-05,14.61,-0.015264295236056213
2012-02-12,14.86,0.01833738389984685
2012-02-19,14.95,0.0062375535729519704
2012-02-26,15.82,0.061920909735367013
2012-03-04,16.21,0.01453989127599642
2012-03-11,16.41,-0.0009542131449870039
2012-03-18,15.42,-0.01832730080900402
2012-03-25,14.92,-0.03464323517619394
2012-04-01,14.45,-0.042660218832449304
2012-04-08,14.96,0.032503837547920966
2012-04-15,15.35,0.028325023171482444
2012-04-22,15.89,0.01545323626736006
2012-04-29,15.79,0.004998027398908533
2012-05-06,16.29,0.03759556374696227
2012-05-13,15.77,-0.03323441161995078
2012-05-20,15.42,-0.023134763428372063
2012-05-27,15.46,0.004857818067840469
2012-06-03,15.82,0.024185464450285465
2012-06-10,15.07,-0.04436644076038754
2012-06-17,15.32,0.01607695916961216
2012-06-24,15.02,-0.019300749876737022
2012-07-01,14.71,-0.027329105581356705
2012-07-08,14.02,0.01097775929678435
2012-07-15,14.01,0.003464537134425516
2012-07-22,13.54,-0.03080713004231528
2012-07-29,13.2,-0.023901891539501507
2012-08-05,13.64,-0.005493846486144371
2012-08-12,13.73,0.015728888565217147
2012-08-19,13.27,-0.03349051039066964
2012-08-26,13.0,-0.03984588920827237
2012-09-02,12.44,-0.036182413457718776
2012-09-09,13.12,0.05409242937377767
2012-09-16,13.03,-0.008726660027285726
2012-09-23,12.26,-0.058174277990443946
2012-09-30,12.96,0.05723402712725867
2012-10-07,,0.0
2012-10-14,12.92,-0.0023679538550902546
2012-10-21,12.99,0.016609817182466013
2012-10-28,12.31,-0.03819288516892705
2012-11-04,12.76,0.040467419108995095
2012-11-11,12.33,-0.03548202048502613
2012-11-18,11.93,-0.027430071208444873
2012-11-25,12.07,0.01118884731054437
2012-12-02,11.71,-0.020975051862951122
2012-12-09,12.07,0.032118383674415885
2012-12-16,12.68,0.04972389500427199
2012-12-23,12.88,0.015175582297856316
2012-12-30,13.45,0.040169777855085353
2013-01-06,13.62,0.002730827515734724
2013-01-13,13.48,-0.007261279467915438
2013-01-20,13.91,0.03902917662510186
2013-01-27,14.05,0.01643023598484028
2013-02-03,14.77,0.049258900425138474
2013-02-10,14.97,0.013443733236678135
2013-02-17,,0.0
2013-02-24,14.08,-0.06329150646531978
2013-03-03,14.09,0.03251732921935746
2013-03-10,13.5,-0.050433822831559616
2013-03-17,13.04,-0.030806901839771528
2013-03-24,13.45,0.02830303263329248
2013-03-31,13.29,-0.037979645404120466
2013-04-07,13.46,0.02230076887575705
2013-04-14,13.57,-0.013603373096703453
2013-04-21,13.7,0.039210145715500744
2013-04-28,12.95,-0.03689976898958425
2013-05-05,13.47,0.019215422937467475
2013-05-12,13.66,0.01779969327095343
2013-05-19,13.95,0.01841723222769831
2013-05-26,13.94,-0.00043790965011403227
2013-06-02,14.05,0.005093231814863541
2013-06-09,13.4,-0.04662994433500667
2013-06-16,12.94,-0.03746500108503248
